1 132 132.5 232723.0 84845.0 59249.0 2249.0 11171.0
1 133 133.5 235497.0 84518.0 60101.0 2001.0 11677.0
1 134 134.5 239377.0 83746.0 61376.0 1843.0 12716.0
1 135 135.5 244941.0 83914.0 62944.0 1774.0 13568.0
1 136 136.5 249721.0 83425.0 64318.0 1643.0 14284.0
1 137 137.5 253973.0 83273.0 66489.0 1491.0 15365.0
1 138 138.5 259231.0 82815.0 67945.0 1395.0 16642.0
1 139 139.5 264716.0 82536.0 69166.0 1294.0 18099.0
1 140 140.5 272134.0 82083.0 71150.0 1203.0 19340.0
1 141 141.5 278212.0 81914.0 73163.0 1085.0 21668.0
1 142 142.5 285454.0 81753.0 74547.0 1048.0 23528.0
1 143 143.5 294865.0 81788.0 76798.0 957.0 25781.0
1 144 144.5 304338.0 81786.0 78955.0 887.0 28216.0
1 145 145.5 313229.0 81838.0 81822.0 850.0 30912.0
1 146 146.5 324320.0 81805.0 83100.0 779.0 34812.0
1 147 147.5 335248.0 81992.0 86257.0 804.0 38356.0
1 148 148.5 347782.0 81606.0 88183.0 721.0 43410.0
1 149 149.5 360430.0 81232.0 91675.0 714.0 48029.0
1 150 150.5 373569.0 81418.0 94322.0 568.0 54670.0
1 151 151.5 386833.0 81739.0 97738.0 600.0 60799.0
1 152 152.5 399641.0 82176.0 100473.0 564.0 69383.0
1 153 153.5 413032.0 81683.0 104408.0 527.0 79135.0
1 154 154.5 426738.0 81830.0 108341.0 512.0 90592.0
1 155 155.5 438304.0 82161.0 112672.0 487.0 104050.0
1 156 156.5 449172.0 82006.0 116441.0 429.0 119601.0
1 157 157.5 459483.0 82560.0 120336.0 439.0 137333.0
1 158 158.5 468514.0 82425.0 125508.0 391.0 160114.0
1 159 159.5 475378.0 82304.0 130349.0 374.0 185767.0
1 160 160.5 483096.0 82157.0 135500.0 359.0 216661.0
1 161 161.5 488096.0 82285.0 141723.0 354.0 252999.0
1 162 162.5 494123.0 82677.0 147579.0 340.0 294467.0
1 163 163.5 498721.0 82850.0 154593.0 321.0 344646.0
1 164 164.5 499869.0 82833.0 161215.0 332.0 404623.0
1 165 165.5 501436.0 82665.0 169167.0 300.0 474366.0
1 166 166.5 503573.0 83144.0 175588.0 297.0 553225.0
1 167 167.5 501933.0 83343.0 184425.0 292.0 648269.0
1 168 168.5 499937.0 83573.0 194316.0 305.0 755309.0
1 169 169.5 497607.0 83873.0 201991.0 271.0 880234.0
1 170 170.5 494698.0 83335.0 213052.0 265.0 1019856.0
1 171 171.5 487868.0 83525.0 223596.0 276.0 1174639.0
1 172 172.5 479776.0 83932.0 235539.0 264.0 1343313.0
1 173 173.5 471983.0 84104.0 247712.0 257.0 1523337.0
1 174 174.5 462996.0 84281.0 260222.0 268.0 1719147.0
1 175 175.5 450148.0 83459.0 273810.0 265.0 1961646.0
1 176 176.5 444021.0 84351.0 288072.0 244.0 2334783.0
1 177 177.5 431010.0 84918.0 303909.0 272.0 2760595.0
1 178 178.5 415458.0 84016.0 319956.0 255.0 3110339.0
1 179 179.5 405645.0 84151.0 336815.0 248.0 3261028.0
1 180 180.5 394574.0 84495.0 354788.0 223.0 3223967.0
1 181 181.5 384756.0 84927.0 375666.0 239.0 3016173.0
1 182 182.5 377244.0 84941.0 394442.0 251.0 2656118.0
1 183 183.5 369258.0 84393.0 415359.0 254.0 2240533.0
1 184 184.5 363634.0 85482.0 437325.0 261.0 1899591.0
1 185 185.5 355663.0 85577.0 460880.0 253.0 1671062.0
1 186 186.5 351843.0 85820.0 484735.0 289.0 1477558.0
1 187 187.5 346239.0 85402.0 510139.0 258.0 1302096.0
1 188 188.5 342960.0 84796.0 536049.0 254.0 1134385.0
1 189 189.5 339957.0 84871.0 563816.0 256.0 983729.0
1 190 190.5 335874.0 85467.0 591330.0 275.0 845894.0
1 191 191.5 333970.0 85147.0 622314.0 284.0 724695.0
1 192 192.5 331954.0 85322.0 653216.0 318.0 620219.0
1 193 193.5 328432.0 85524.0 688645.0 298.0 529834.0
1 194 194.5 325860.0 85895.0 724992.0 293.0 453371.0
1 195 195.5 322382.0 85816.0 766621.0 320.0 385686.0
1 196 196.5 319847.0 85889.0 807761.0 347.0 328608.0
1 197 197.5 316791.0 85966.0 854275.0 354.0 279598.0
1 198 198.5 315285.0 85569.0 901145.0 368.0 239800.0
1 199 199.5 312504.0 85902.0 953136.0 381.0 204556.0
1 200 200.5 308526.0 85838.0 1002860.0 380.0 175151.0
1 201 201.5 306759.0 85799.0 1057537.0 436.0 150907.0
1 202 202.5 305161.0 85377.0 1109901.0 443.0 130424.0
1 203 203.5 301241.0 85935.0 1157124.0 500.0 113284.0
1 204 204.5 298579.0 86198.0 1199498.0 450.0 97774.0
1 205 205.5 296614.0 85910.0 1237657.0 507.0 85910.0
1 206 206.5 292434.0 86382.0 1269780.0 539.0 75246.0
1 207 207.5 290010.0 85960.0 1292440.0 539.0 65514.0
1 208 208.5 286356.0 86871.0 1305636.0 603.0 58089.0
1 209 209.5 283352.0 86837.0 1309738.0 634.0 51090.0
1 210 210.5 280445.0 87226.0 1304387.0 669.0 45653.0
1 211 211.5 277338.0 86978.0 1285437.0 652.0 40764.0
1 212 212.5 274358.0 86603.0 1260955.0 717.0 36593.0
1 213 213.5 271358.0 86850.0 1226640.0 822.0 32812.0
1 214 214.5 267980.0 86856.0 1184406.0 921.0 29875.0
1 215 215.5 264657.0 87169.0 1137263.0 893.0 27011.0
1 216 216.5 261456.0 87599.0 1091521.0 938.0 24878.0
1 217 217.5 258758.0 87574.0 1039035.0 1101.0 22226.0
1 218 218.5 253776.0 87631.0 980327.0 1097.0 20522.0
1 219 219.5 251267.0 88539.0 924250.0 1193.0 19154.0
1 220 220.5 248269.0 89125.0 871482.0 1317.0 17439.0
1 221 221.5 245737.0 89608.0 826075.0 1390.0 16290.0
1 222 222.5 241658.0 89313.0 779300.0 1497.0 14978.0
1 223 223.5 238058.0 89459.0 740197.0 1623.0 14119.0
1 224 224.5 235044.0 89668.0 702824.0 1785.0 13087.0
1 225 225.5 231596.0 90066.0 665072.0 1890.0 12221.0
1 226 226.5 228545.0 90701.0 633849.0 2144.0 11567.0
1 227 227.5 223846.0 91201.0 602321.0 2232.0 11026.0
1 228 228.5 222273.0 92077.0 570915.0 2548.0 10625.0
1 229 229.5 217582.0 92053.0 541887.0 2665.0 9763.0
1 230 230.5 214977.0 92974.0 513910.0 2987.0 9280.0
1 231 231.5 211654.0 93361.0 488224.0 3094.0 8810.0
1 232 232.5 209178.0 93602.0 460177.0 3542.0 8640.0
1 233 233.5 205832.0 94215.0 436743.0 3812.0 8152.0
1 234 234.5 202111.0 95335.0 411989.0 4208.0 8137.0
1 235 235.5 198676.0 95981.0 390296.0 4677.0 7562.0
1 236 236.5 197004.0 96631.0 367066.0 5094.0 7430.0
1 237 237.5 194188.0 96761.0 345459.0 5669.0 6976.0
1 238 238.5 191048.0 98460.0 327514.0 6353.0 6739.0
1 239 239.5 188219.0 99507.0 309005.0 6835.0 6766.0
1 240 240.5 184573.0 100023.0 291356.0 7512.0 6568.0
1 241 241.5 181855.0 100956.0 272826.0 8409.0 6431.0
1 242 242.5 179098.0 101814.0 256971.0 9202.0 6370.0
1 243 243.5 176511.0 102803.0 242439.0 10513.0 6233.0
1 244 244.5 173573.0 103902.0 227848.0 11693.0 6260.0
1 245 245.5 170775.0 105236.0 214635.0 13237.0 6167.0
1 246 246.5 168250.0 106144.0 201900.0 14748.0 6128.0
1 247 247.5 165891.0 107044.0 189899.0 16592.0 6141.0
1 248 248.5 162898.0 108618.0 178325.0 18800.0 6135.0
1 249 249.5 161481.0 110486.0 168465.0 21640.0 6105.0
1 250 250.5 158423.0 111197.0 158364.0 24787.0 6196.0
1 251 251.5 156185.0 113343.0 148896.0 28675.0 6120.0
1 252 252.5 153478.0 114373.0 140543.0 33139.0 6027.0
1 253 253.5 150753.0 116024.0 132111.0 38166.0 6309.0
1 254 254.5 148290.0 117377.0 123606.0 45289.0 6265.0
1 255 255.5 146160.0 119165.0 117057.0 52572.0 6469.0
1 256 256.5 144161.0 120803.0 109675.0 61935.0 6611.0
1 257 257.5 142189.0 123570.0 102991.0 73284.0 6626.0
1 258 258.5 140008.0 124584.0 97503.0 87464.0 6740.0
1 259 259.5 138632.0 126524.0 92126.0 103593.0 7025.0
1 260 260.5 135535.0 128160.0 87041.0 125402.0 7274.0
1 261 261.5 133352.0 130769.0 81512.0 149829.0 7239.0
1 262 262.5 132438.0 132804.0 77438.0 181266.0 7548.0
1 263 263.5 130457.0 135205.0 72786.0 218088.0 7783.0
1 264 264.5 127824.0 136609.0 69159.0 263337.0 8171.0
1 265 265.5 126272.0 139395.0 65485.0 318167.0 8474.0
1 266 266.5 124611.0 141461.0 61180.0 383858.0 8596.0
1 267 267.5 122349.0 143944.0 57932.0 463599.0 8934.0
1 268 268.5 120653.0 146877.0 54734.0 558848.0 9308.0
1 269 269.5 119560.0 149412.0 51628.0 672714.0 9909.0
1 270 270.5 117603.0 152036.0 48911.0 805433.0 10180.0
1 271 271.5 115385.0 154486.0 46480.0 961689.0 10826.0
1 272 272.5 113787.0 156805.0 44010.0 1143049.0 11210.0
1 273 273.5 112533.0 159319.0 41420.0 1344393.0 11695.0
1 274 274.5 110869.0 162305.0 39788.0 1578857.0 12589.0
1 275 275.5 108976.0 164790.0 37673.0 1834916.0 13337.0
1 276 276.5 108084.0 167996.0 35789.0 2139341.0 14084.0
1 277 277.5 106598.0 170540.0 33606.0 2529381.0 14865.0
1 278 278.5 105084.0 173579.0 32031.0 2959328.0 15871.0
1 279 279.5 103727.0 175965.0 30445.0 3349946.0 16841.0
1 280 280.5 102446.0 179387.0 28943.0 3618811.0 17797.0
1 281 281.5 101266.0 182012.0 27650.0 3674441.0 18683.0
1 282 282.5 99740.0 184320.0 26443.0 3524254.0 19877.0
1 283 283.5 98206.0 187818.0 25013.0 3183611.0 21489.0
1 284 284.5 96874.0 191163.0 24057.0 2766428.0 22306.0
1 285 285.5 95792.0 193615.0 23012.0 2352088.0 24187.0
1 286 286.5 94661.0 196680.0 21875.0 2002628.0 25667.0
1 287 287.5 94364.0 200018.0 20731.0 1722672.0 27829.0
1 288 288.5 91890.0 202513.0 20165.0 1486027.0 29520.0
1 289 289.5 91497.0 204785.0 18964.0 1272572.0 31684.0
1 290 290.5 90720.0 207439.0 18631.0 1086489.0 33766.0
1 291 291.5 89389.0 210467.0 17479.0 922208.0 35813.0
1 292 292.5 88028.0 214105.0 16936.0 777647.0 38363.0
1 293 293.5 87211.0 215107.0 16219.0 654412.0 40973.0
1 294 294.5 86290.0 217605.0 15590.0 552630.0 43460.0
1 295 295.5 85115.0 220574.0 15094.0 464552.0 46428.0
1 296 296.5 84405.0 222893.0 14238.0 391013.0 49251.0
1 297 297.5 83971.0 224719.0 13888.0 330698.0 52245.0
1 298 298.5 82178.0 228117.0 13321.0 277504.0 54902.0
1 299 299.5 81647.0 230203.0 12669.0 235248.0 58154.0
1 300 300.5 80531.0 230717.0 12496.0 199236.0 61365.0
1 301 301.5 80232.0 232893.0 12082.0 167713.0 63912.0
1 302 302.5 79054.0 234254.0 11627.0 142859.0 67557.0
1 303 303.5 78103.0 235846.0 11101.0 121861.0 70371.0
1 304 304.5 77655.0 236982.0 10812.0 103662.0 73034.0
1 305 305.5 76964.0 237792.0 10817.0 89308.0 75957.0
1 306 306.5 76642.0 239018.0 10307.0 76988.0 79264.0
1 307 307.5 75721.0 237599.0 9936.0 66141.0 81394.0
1 308 308.5 74816.0 239420.0 9614.0 57426.0 83821.0
